Flight Number,Departure Airport,Arrival Airport,Departure Time,Arrival Time,Delay Minutes,Weather Condition,Delay Reason,Airline
EM891,ATL,LHR,2025-03-18 19:00:00,2025-03-19 01:00:00,108,Snow,Crew Issues,Emirates
UN305,ORD,JFK,2025-03-27 01:00:00,2025-03-27 04:00:00,2,Heavy Rain,Technical Issue,United
UN924,SIN,DXB,2025-03-13 16:00:00,2025-03-14 00:00:00,79,Fog,Weather,United
LU615,DXB,CDG,2025-02-07 21:00:00,2025-02-07 23:00:00,174,Snow,Weather,Lufthansa
AM997,LAX,DFW,2025-03-26 20:00:00,2025-03-27 02:00:00,61,Storm,Weather,American Airlines
DE829,DXB,LHR,2025-02-26 12:00:00,2025-02-26 15:00:00,41,Storm,Weather,Delta
AI555,SIN,ATL,2025-02-11 02:00:00,2025-02-11 09:00:00,8,Clear,Air Traffic,Air France
UN617,LHR,ORD,2025-01-17 00:00:00,2025-01-17 11:00:00,111,Heavy Rain,Weather,United
UN459,DFW,LAX,2025-03-16 08:00:00,2025-03-16 15:00:00,8,Clear,Air Traffic,United
AM670,ORD,ATL,2025-02-18 15:00:00,2025-02-18 20:00:00,157,Storm,Technical Issue,American Airlines
AM195,DFW,ATL,2025-03-22 14:00:00,2025-03-23 00:00:00,4,Fog,Crew Issues,American Airlines
AI605,LAX,AMS,2025-02-14 17:00:00,2025-02-14 20:00:00,12,Clear,Air Traffic,Air France
UN626,CDG,LHR,2025-02-27 03:00:00,2025-02-27 06:00:00,17,Clear,Security,United
UN117,DXB,JFK,2025-01-23 01:00:00,2025-01-23 08:00:00,164,Storm,Weather,United
EM549,SIN,AMS,2025-02-13 16:00:00,2025-02-13 21:00:00,169,Heavy Rain,Air Traffic,Emirates
UN500,LAX,CDG,2025-03-12 05:00:00,2025-03-12 07:00:00,75,Heavy Rain,Weather,United
LU986,LAX,DXB,2025-02-08 08:00:00,2025-02-08 19:00:00,14,Clear,Air Traffic,Lufthansa
EM381,JFK,SIN,2025-02-16 16:00:00,2025-02-17 00:00:00,178,Heavy Rain,Security,Emirates
AM424,ATL,AMS,2025-01-01 20:00:00,2025-01-02 03:00:00,24,Clear,Weather,American Airlines
UN472,SIN,DXB,2025-02-20 20:00:00,2025-02-21 02:00:00,67,Snow,Air Traffic,United
EM568,SIN,LAX,2025-03-31 14:00:00,2025-04-01 00:00:00,88,Storm,Crew Issues,Emirates
AM821,AMS,JFK,2025-02-14 07:00:00,2025-02-14 10:00:00,29,Clear,Technical Issue,American Airlines
UN509,SIN,DFW,2025-01-27 05:00:00,2025-01-27 14:00:00,84,Heavy Rain,Security,United
LU964,DFW,CDG,2025-01-28 06:00:00,2025-01-28 09:00:00,118,Snow,Technical Issue,Lufthansa
DE325,CDG,DXB,2025-02-04 04:00:00,2025-02-04 08:00:00,148,Fog,Air Traffic,Delta
EM764,ATL,SIN,2025-02-03 13:00:00,2025-02-03 23:00:00,23,Clear,Technical Issue,Emirates
UN425,ATL,LAX,2025-01-06 01:00:00,2025-01-06 05:00:00,94,Snow,Weather,United
AI840,ORD,JFK,2025-02-13 13:00:00,2025-02-13 17:00:00,18,Clear,Crew Issues,Air France
EM227,LAX,SIN,2025-01-07 08:00:00,2025-01-07 13:00:00,11,Clear,Air Traffic,Emirates
AI165,ORD,LAX,2025-02-25 22:00:00,2025-02-26 08:00:00,3,Clear,Air Traffic,Air France
LU833,LAX,LHR,2025-02-08 11:00:00,2025-02-08 18:00:00,18,Clear,Weather,Lufthansa
AM557,DXB,LAX,2025-03-13 18:00:00,2025-03-14 04:00:00,3,Clear,Technical Issue,American Airlines
AM431,AMS,SIN,2025-02-08 03:00:00,2025-02-08 07:00:00,146,Snow,Weather,American Airlines
AM210,DXB,ATL,2025-03-30 09:00:00,2025-03-30 15:00:00,4,Clear,Security,American Airlines
AI974,DFW,LHR,2025-02-19 05:00:00,2025-02-19 08:00:00,18,Clear,Security,Air France
DE191,ATL,AMS,2025-02-17 22:00:00,2025-02-18 00:00:00,129,Heavy Rain,Weather,Delta
EM767,LAX,JFK,2025-03-20 21:00:00,2025-03-21 07:00:00,4,Clear,Weather,Emirates
DE565,CDG,ATL,2025-01-25 20:00:00,2025-01-26 03:00:00,11,Clear,Technical Issue,Delta
AM662,LHR,DXB,2025-03-05 19:00:00,2025-03-06 02:00:00,57,Heavy Rain,Air Traffic,American Airlines
AI581,LHR,DXB,2025-03-08 01:00:00,2025-03-08 08:00:00,151,Fog,Security,Air France
AM574,ATL,LAX,2025-03-19 17:00:00,2025-03-19 20:00:00,1,Clear,Crew Issues,American Airlines
AM582,LHR,AMS,2025-02-13 02:00:00,2025-02-13 10:00:00,19,Clear,Technical Issue,American Airlines
DE242,ATL,ORD,2025-02-07 00:00:00,2025-02-07 09:00:00,5,Clear,Technical Issue,Delta
UN367,DFW,ORD,2025-03-07 02:00:00,2025-03-07 12:00:00,44,Heavy Rain,Air Traffic,United
UN711,JFK,DFW,2025-02-18 20:00:00,2025-02-19 01:00:00,8,Clear,Weather,United
AI364,AMS,CDG,2025-01-07 07:00:00,2025-01-07 18:00:00,39,Storm,Security,Air France
UN704,ORD,LHR,2025-01-21 15:00:00,2025-01-22 00:00:00,15,Storm,Technical Issue,United
AM660,DFW,LHR,2025-02-17 14:00:00,2025-02-17 19:00:00,1,Storm,Weather,American Airlines
UN915,CDG,DFW,2025-03-15 16:00:00,2025-03-16 02:00:00,28,Storm,Air Traffic,United
LU581,LHR,CDG,2025-02-18 21:00:00,2025-02-19 02:00:00,169,Fog,Technical Issue,Lufthansa
AI597,SIN,LHR,2025-03-14 04:00:00,2025-03-14 13:00:00,134,Snow,Crew Issues,Air France
EM744,AMS,SIN,2025-01-26 01:00:00,2025-01-26 03:00:00,146,Snow,Technical Issue,Emirates
DE417,LAX,CDG,2025-03-29 15:00:00,2025-03-30 00:00:00,56,Snow,Technical Issue,Delta
LU808,SIN,LAX,2025-02-28 05:00:00,2025-02-28 07:00:00,4,Clear,Weather,Lufthansa
AI371,JFK,LHR,2025-01-23 07:00:00,2025-01-23 10:00:00,86,Storm,Crew Issues,Air France
UN451,ATL,SIN,2025-03-06 05:00:00,2025-03-06 14:00:00,19,Clear,Weather,United
EM737,SIN,JFK,2025-02-01 20:00:00,2025-02-02 03:00:00,20,Clear,Crew Issues,Emirates
EM473,DXB,CDG,2025-03-30 13:00:00,2025-03-30 17:00:00,16,Clear,Air Traffic,Emirates
UN265,ATL,DXB,2025-03-07 10:00:00,2025-03-07 13:00:00,164,Snow,Air Traffic,United
AM341,ATL,DXB,2025-01-28 10:00:00,2025-01-28 13:00:00,0,Storm,No Delay,American Airlines
DE186,SIN,LAX,2025-03-01 00:00:00,2025-03-01 04:00:00,6,Clear,Security,Delta
AI936,DFW,SIN,2025-01-17 23:00:00,2025-01-18 10:00:00,4,Clear,Technical Issue,Air France
AM462,LHR,JFK,2025-01-04 17:00:00,2025-01-05 04:00:00,0,Clear,No Delay,American Airlines
UN507,LAX,JFK,2025-03-13 19:00:00,2025-03-13 23:00:00,2,Clear,Crew Issues,United
AM996,AMS,LAX,2025-02-19 13:00:00,2025-02-19 21:00:00,22,Clear,Air Traffic,American Airlines
LU368,DFW,JFK,2025-01-10 11:00:00,2025-01-10 21:00:00,65,Storm,Weather,Lufthansa
AI354,LAX,DFW,2025-01-14 17:00:00,2025-01-14 20:00:00,100,Storm,Weather,Air France
AM961,DXB,DFW,2025-02-12 05:00:00,2025-02-12 16:00:00,15,Clear,Weather,American Airlines
AI108,DXB,AMS,2025-02-27 03:00:00,2025-02-27 14:00:00,17,Clear,Weather,Air France
LU455,ATL,AMS,2025-03-05 14:00:00,2025-03-05 23:00:00,109,Storm,Weather,Lufthansa
AM572,JFK,CDG,2025-03-01 08:00:00,2025-03-01 10:00:00,41,Fog,Weather,American Airlines
EM157,ORD,DXB,2025-01-03 11:00:00,2025-01-03 15:00:00,31,Heavy Rain,Weather,Emirates
UN220,CDG,DFW,2025-02-17 18:00:00,2025-02-18 04:00:00,164,Heavy Rain,Technical Issue,United
LU886,DFW,CDG,2025-02-10 00:00:00,2025-02-10 05:00:00,2,Clear,Technical Issue,Lufthansa
UN926,DFW,DXB,2025-01-10 23:00:00,2025-01-11 07:00:00,28,Clear,Air Traffic,United
LU100,AMS,DXB,2025-01-15 12:00:00,2025-01-15 14:00:00,106,Fog,Weather,Lufthansa
EM461,SIN,CDG,2025-03-27 02:00:00,2025-03-27 06:00:00,27,Clear,Air Traffic,Emirates
DE446,AMS,JFK,2025-02-07 08:00:00,2025-02-07 19:00:00,13,Clear,Air Traffic,Delta
UN658,DXB,ATL,2025-03-21 00:00:00,2025-03-21 04:00:00,111,Storm,Weather,United
AM523,DXB,LAX,2025-03-10 23:00:00,2025-03-11 10:00:00,1,Clear,Technical Issue,American Airlines
EM487,LAX,ATL,2025-03-06 21:00:00,2025-03-07 05:00:00,16,Clear,Technical Issue,Emirates
EM749,JFK,AMS,2025-03-26 20:00:00,2025-03-27 03:00:00,16,Clear,Air Traffic,Emirates
UN905,AMS,DFW,2025-02-17 04:00:00,2025-02-17 11:00:00,22,Clear,Security,United
AM328,DXB,LHR,2025-02-09 10:00:00,2025-02-09 20:00:00,24,Clear,Security,American Airlines
UN471,LAX,JFK,2025-01-13 04:00:00,2025-01-13 07:00:00,31,Heavy Rain,Crew Issues,United
AM568,JFK,ATL,2025-01-27 00:00:00,2025-01-27 06:00:00,160,Fog,Crew Issues,American Airlines
LU764,DXB,DFW,2025-03-30 09:00:00,2025-03-30 18:00:00,0,Clear,No Delay,Lufthansa
AM808,SIN,CDG,2025-02-21 11:00:00,2025-02-21 13:00:00,14,Clear,Crew Issues,American Airlines
UN333,DFW,LAX,2025-02-04 21:00:00,2025-02-05 00:00:00,145,Fog,Air Traffic,United
UN954,AMS,JFK,2025-03-02 10:00:00,2025-03-02 21:00:00,20,Clear,Weather,United
EM703,DXB,LHR,2025-03-24 06:00:00,2025-03-24 15:00:00,28,Clear,Technical Issue,Emirates
UN444,AMS,ORD,2025-01-15 03:00:00,2025-01-15 09:00:00,67,Heavy Rain,Crew Issues,United
UN196,SIN,CDG,2025-01-12 21:00:00,2025-01-13 08:00:00,26,Clear,Technical Issue,United
EM777,AMS,CDG,2025-03-18 11:00:00,2025-03-18 15:00:00,110,Heavy Rain,Air Traffic,Emirates
AI713,DXB,SIN,2025-01-23 13:00:00,2025-01-23 21:00:00,25,Heavy Rain,Weather,Air France
AI724,DFW,AMS,2025-03-02 18:00:00,2025-03-02 22:00:00,153,Storm,Weather,Air France
DE457,ORD,JFK,2025-01-03 04:00:00,2025-01-03 14:00:00,29,Clear,Weather,Delta
DE128,DXB,DFW,2025-02-28 13:00:00,2025-03-01 00:00:00,0,Clear,No Delay,Delta
DE634,SIN,DXB,2025-02-23 08:00:00,2025-02-23 12:00:00,12,Clear,Weather,Delta
EM225,DFW,DXB,2025-02-06 23:00:00,2025-02-07 01:00:00,21,Storm,Security,Emirates
AM727,DXB,JFK,2025-02-25 17:00:00,2025-02-26 01:00:00,49,Snow,Security,American Airlines
AI963,LHR,DXB,2025-02-14 17:00:00,2025-02-15 02:00:00,22,Clear,Air Traffic,Air France
LU748,CDG,DFW,2025-02-13 01:00:00,2025-02-13 07:00:00,16,Clear,Air Traffic,Lufthansa
AM321,ORD,DFW,2025-03-24 17:00:00,2025-03-24 22:00:00,0,Clear,No Delay,American Airlines
LU611,SIN,AMS,2025-01-29 12:00:00,2025-01-29 17:00:00,29,Clear,Technical Issue,Lufthansa
EM419,CDG,JFK,2025-02-19 06:00:00,2025-02-19 15:00:00,178,Fog,Technical Issue,Emirates
LU489,CDG,JFK,2025-01-09 01:00:00,2025-01-09 04:00:00,15,Clear,Weather,Lufthansa
EM519,LHR,DFW,2025-01-03 09:00:00,2025-01-03 13:00:00,27,Clear,Technical Issue,Emirates
AM160,CDG,AMS,2025-02-07 16:00:00,2025-02-07 23:00:00,21,Clear,Weather,American Airlines
UN188,AMS,LAX,2025-02-02 10:00:00,2025-02-02 14:00:00,99,Storm,Air Traffic,United
UN957,JFK,AMS,2025-01-04 21:00:00,2025-01-04 23:00:00,77,Storm,Weather,United
EM524,AMS,LHR,2025-01-24 03:00:00,2025-01-24 07:00:00,17,Clear,Technical Issue,Emirates
DE278,AMS,ORD,2025-02-12 20:00:00,2025-02-13 07:00:00,23,Clear,Air Traffic,Delta
UN418,CDG,SIN,2025-03-28 03:00:00,2025-03-28 14:00:00,14,Snow,Air Traffic,United
DE421,ORD,JFK,2025-03-04 19:00:00,2025-03-05 04:00:00,18,Clear,Weather,Delta
LU519,ORD,JFK,2025-02-12 09:00:00,2025-02-12 15:00:00,4,Clear,Weather,Lufthansa
EM539,LHR,AMS,2025-03-14 11:00:00,2025-03-14 22:00:00,76,Heavy Rain,Technical Issue,Emirates
UN577,LHR,SIN,2025-02-24 19:00:00,2025-02-25 00:00:00,5,Clear,Weather,United
AM842,LHR,CDG,2025-02-05 02:00:00,2025-02-05 11:00:00,108,Heavy Rain,Security,American Airlines
AI272,JFK,DFW,2025-02-12 02:00:00,2025-02-12 06:00:00,99,Storm,Air Traffic,Air France
LU606,CDG,JFK,2025-01-12 21:00:00,2025-01-13 05:00:00,13,Clear,Air Traffic,Lufthansa
AM457,ORD,SIN,2025-02-24 17:00:00,2025-02-25 00:00:00,146,Heavy Rain,Weather,American Airlines
AM798,ORD,ATL,2025-01-20 10:00:00,2025-01-20 19:00:00,122,Fog,Technical Issue,American Airlines
AM386,LHR,SIN,2025-03-24 02:00:00,2025-03-24 05:00:00,8,Clear,Air Traffic,American Airlines
AI592,DFW,LAX,2025-02-23 14:00:00,2025-02-24 00:00:00,163,Heavy Rain,Weather,Air France
LU925,LHR,CDG,2025-01-04 14:00:00,2025-01-04 21:00:00,2,Clear,Weather,Lufthansa
LU342,ORD,CDG,2025-01-10 11:00:00,2025-01-10 22:00:00,57,Heavy Rain,Technical Issue,Lufthansa
AM221,CDG,ATL,2025-03-11 09:00:00,2025-03-11 12:00:00,152,Snow,Technical Issue,American Airlines
AM244,ATL,JFK,2025-02-17 18:00:00,2025-02-18 02:00:00,6,Clear,Weather,American Airlines
AM859,SIN,DXB,2025-01-22 12:00:00,2025-01-22 20:00:00,118,Fog,Technical Issue,American Airlines
DE784,SIN,DXB,2025-03-22 03:00:00,2025-03-22 08:00:00,0,Storm,No Delay,Delta
AM762,CDG,LAX,2025-03-29 14:00:00,2025-03-29 16:00:00,136,Heavy Rain,Weather,American Airlines
EM166,AMS,CDG,2025-03-28 00:00:00,2025-03-28 04:00:00,0,Clear,No Delay,Emirates
UN594,JFK,ORD,2025-02-27 20:00:00,2025-02-28 00:00:00,85,Storm,Technical Issue,United
DE659,CDG,DXB,2025-02-23 09:00:00,2025-02-23 17:00:00,11,Clear,Security,Delta
EM736,LAX,DXB,2025-03-28 10:00:00,2025-03-28 15:00:00,115,Heavy Rain,Security,Emirates
EM763,ATL,AMS,2025-01-29 03:00:00,2025-01-29 11:00:00,125,Heavy Rain,Weather,Emirates
AM617,AMS,CDG,2025-03-26 11:00:00,2025-03-26 19:00:00,0,Clear,No Delay,American Airlines
LU666,LHR,AMS,2025-02-02 19:00:00,2025-02-03 02:00:00,14,Clear,Weather,Lufthansa
LU755,ORD,DXB,2025-03-29 09:00:00,2025-03-29 14:00:00,163,Fog,Weather,Lufthansa
AM424,LAX,CDG,2025-02-16 21:00:00,2025-02-17 01:00:00,0,Clear,No Delay,American Airlines
UN921,LAX,AMS,2025-02-27 18:00:00,2025-02-28 04:00:00,111,Snow,Technical Issue,United
EM714,DXB,ORD,2025-02-01 02:00:00,2025-02-01 08:00:00,164,Snow,Air Traffic,Emirates
EM909,AMS,LAX,2025-02-20 10:00:00,2025-02-20 15:00:00,5,Clear,Crew Issues,Emirates
AM643,CDG,SIN,2025-01-07 10:00:00,2025-01-07 20:00:00,40,Storm,Air Traffic,American Airlines
LU288,LHR,CDG,2025-01-20 12:00:00,2025-01-20 16:00:00,7,Clear,Weather,Lufthansa
AM309,JFK,LAX,2025-03-03 16:00:00,2025-03-03 19:00:00,121,Snow,Weather,American Airlines
EM150,CDG,SIN,2025-02-08 13:00:00,2025-02-08 23:00:00,22,Storm,Technical Issue,Emirates
EM461,DXB,DFW,2025-01-22 18:00:00,2025-01-23 05:00:00,88,Storm,Technical Issue,Emirates
UN793,SIN,DFW,2025-03-28 11:00:00,2025-03-28 15:00:00,23,Clear,Weather,United
UN590,LHR,CDG,2025-03-19 08:00:00,2025-03-19 11:00:00,18,Clear,Technical Issue,United
AI968,DXB,ATL,2025-02-20 12:00:00,2025-02-20 17:00:00,29,Clear,Technical Issue,Air France
DE809,ORD,DXB,2025-02-25 06:00:00,2025-02-25 10:00:00,31,Heavy Rain,Technical Issue,Delta
AI427,LHR,DFW,2025-03-07 04:00:00,2025-03-07 14:00:00,81,Storm,Air Traffic,Air France
AM481,LAX,SIN,2025-03-12 17:00:00,2025-03-12 23:00:00,156,Heavy Rain,Crew Issues,American Airlines
AM261,AMS,SIN,2025-03-24 02:00:00,2025-03-24 11:00:00,5,Clear,Technical Issue,American Airlines
LU634,LAX,ORD,2025-01-15 04:00:00,2025-01-15 10:00:00,1,Clear,Weather,Lufthansa
EM913,ORD,AMS,2025-02-10 04:00:00,2025-02-10 14:00:00,109,Snow,Weather,Emirates
LU403,AMS,DXB,2025-01-19 08:00:00,2025-01-19 14:00:00,25,Clear,Crew Issues,Lufthansa
DE417,LHR,LAX,2025-02-25 20:00:00,2025-02-25 22:00:00,24,Storm,Air Traffic,Delta
DE545,LHR,CDG,2025-01-08 18:00:00,2025-01-08 20:00:00,176,Storm,Air Traffic,Delta
EM611,LAX,DFW,2025-03-07 03:00:00,2025-03-07 06:00:00,10,Clear,Technical Issue,Emirates
EM176,ATL,AMS,2025-01-22 21:00:00,2025-01-23 03:00:00,11,Clear,Weather,Emirates
DE403,AMS,ATL,2025-03-02 02:00:00,2025-03-02 09:00:00,84,Fog,Technical Issue,Delta
AI234,JFK,LAX,2025-02-03 08:00:00,2025-02-03 14:00:00,12,Clear,Weather,Air France
AM103,AMS,LAX,2025-03-21 18:00:00,2025-03-22 00:00:00,69,Fog,Weather,American Airlines
AI827,JFK,ORD,2025-01-09 11:00:00,2025-01-09 22:00:00,43,Storm,Technical Issue,Air France
UN309,DXB,CDG,2025-03-26 23:00:00,2025-03-27 10:00:00,104,Snow,Weather,United
EM850,ORD,CDG,2025-03-30 05:00:00,2025-03-30 07:00:00,27,Clear,Security,Emirates
AM202,AMS,DXB,2025-03-04 00:00:00,2025-03-04 03:00:00,21,Clear,Weather,American Airlines
EM233,LAX,AMS,2025-03-27 03:00:00,2025-03-27 05:00:00,13,Clear,Weather,Emirates
LU981,LAX,SIN,2025-01-04 10:00:00,2025-01-04 19:00:00,91,Snow,Air Traffic,Lufthansa
DE670,DFW,JFK,2025-01-24 07:00:00,2025-01-24 11:00:00,24,Clear,Weather,Delta
UN367,LHR,AMS,2025-01-30 22:00:00,2025-01-31 06:00:00,105,Fog,Security,United
LU130,ATL,DFW,2025-01-27 11:00:00,2025-01-27 20:00:00,124,Heavy Rain,Security,Lufthansa
DE899,ORD,LAX,2025-02-02 07:00:00,2025-02-02 17:00:00,7,Clear,Air Traffic,Delta
UN465,AMS,CDG,2025-03-29 12:00:00,2025-03-29 18:00:00,127,Storm,Weather,United
EM520,JFK,DXB,2025-02-27 01:00:00,2025-02-27 05:00:00,137,Storm,Crew Issues,Emirates
EM392,LHR,DFW,2025-02-01 15:00:00,2025-02-02 01:00:00,22,Clear,Security,Emirates
AI845,ATL,DXB,2025-02-13 08:00:00,2025-02-13 10:00:00,19,Heavy Rain,Technical Issue,Air France
LU351,SIN,JFK,2025-03-21 03:00:00,2025-03-21 10:00:00,65,Heavy Rain,Technical Issue,Lufthansa
UN814,ATL,JFK,2025-03-21 12:00:00,2025-03-21 23:00:00,179,Storm,Technical Issue,United
LU327,SIN,JFK,2025-03-16 23:00:00,2025-03-17 10:00:00,150,Snow,Weather,Lufthansa
EM683,CDG,LAX,2025-02-08 18:00:00,2025-02-08 22:00:00,11,Clear,Air Traffic,Emirates
DE201,ATL,CDG,2025-01-07 17:00:00,2025-01-08 02:00:00,73,Heavy Rain,Technical Issue,Delta
AI718,DFW,JFK,2025-03-06 19:00:00,2025-03-06 21:00:00,11,Clear,Weather,Air France
EM290,CDG,LAX,2025-03-29 13:00:00,2025-03-29 15:00:00,97,Heavy Rain,Air Traffic,Emirates
UN705,SIN,LAX,2025-01-16 04:00:00,2025-01-16 13:00:00,45,Heavy Rain,Weather,United
EM235,LAX,AMS,2025-02-03 20:00:00,2025-02-04 06:00:00,38,Fog,Weather,Emirates
UN231,LHR,AMS,2025-01-18 05:00:00,2025-01-18 08:00:00,15,Heavy Rain,Security,United
DE843,CDG,DFW,2025-02-24 18:00:00,2025-02-25 03:00:00,136,Storm,Weather,Delta
DE540,ATL,LHR,2025-03-02 15:00:00,2025-03-03 02:00:00,150,Fog,Weather,Delta
EM805,AMS,ATL,2025-01-22 04:00:00,2025-01-22 08:00:00,12,Clear,Technical Issue,Emirates
AI604,ATL,CDG,2025-01-14 08:00:00,2025-01-14 19:00:00,27,Clear,Security,Air France
DE716,LAX,JFK,2025-02-28 19:00:00,2025-03-01 00:00:00,130,Heavy Rain,Crew Issues,Delta
AM808,CDG,DXB,2025-02-04 01:00:00,2025-02-04 03:00:00,137,Heavy Rain,Technical Issue,American Airlines
AM300,DXB,SIN,2025-03-18 19:00:00,2025-03-19 03:00:00,22,Clear,Security,American Airlines
LU245,LHR,CDG,2025-02-27 22:00:00,2025-02-28 08:00:00,18,Clear,Crew Issues,Lufthansa
LU217,CDG,JFK,2025-01-10 06:00:00,2025-01-10 12:00:00,21,Clear,Crew Issues,Lufthansa
AM255,ORD,CDG,2025-02-03 07:00:00,2025-02-03 15:00:00,167,Heavy Rain,Weather,American Airlines
UN411,ATL,SIN,2025-03-01 11:00:00,2025-03-01 17:00:00,3,Clear,Weather,United
LU577,CDG,AMS,2025-03-14 04:00:00,2025-03-14 06:00:00,1,Clear,Air Traffic,Lufthansa
EM324,SIN,ORD,2025-02-28 01:00:00,2025-02-28 05:00:00,16,Clear,Air Traffic,Emirates
AI470,AMS,DFW,2025-03-08 14:00:00,2025-03-09 00:00:00,49,Fog,Weather,Air France
EM787,AMS,DFW,2025-01-17 04:00:00,2025-01-17 12:00:00,162,Storm,Weather,Emirates
DE120,DFW,LAX,2025-03-21 17:00:00,2025-03-21 19:00:00,18,Clear,Air Traffic,Delta
UN495,SIN,DXB,2025-01-28 06:00:00,2025-01-28 08:00:00,28,Clear,Weather,United
UN319,CDG,JFK,2025-01-25 20:00:00,2025-01-26 01:00:00,14,Clear,Technical Issue,United
AM499,LHR,ORD,2025-02-21 08:00:00,2025-02-21 17:00:00,0,Clear,No Delay,American Airlines
AI711,SIN,LAX,2025-01-18 12:00:00,2025-01-18 21:00:00,27,Clear,Weather,Air France
EM599,JFK,CDG,2025-02-09 01:00:00,2025-02-09 04:00:00,3,Clear,Weather,Emirates
DE419,ATL,CDG,2025-03-12 17:00:00,2025-03-13 01:00:00,14,Clear,Weather,Delta
AI935,ATL,SIN,2025-03-18 11:00:00,2025-03-18 20:00:00,36,Storm,Weather,Air France
AI560,DFW,LHR,2025-03-21 10:00:00,2025-03-21 17:00:00,141,Storm,Weather,Air France
AM410,ORD,LAX,2025-02-23 03:00:00,2025-02-23 09:00:00,143,Fog,Air Traffic,American Airlines
EM591,JFK,LHR,2025-01-20 00:00:00,2025-01-20 02:00:00,68,Storm,Technical Issue,Emirates
EM962,ATL,SIN,2025-03-09 22:00:00,2025-03-10 04:00:00,20,Clear,Security,Emirates
LU523,ORD,LHR,2025-03-17 13:00:00,2025-03-17 16:00:00,119,Storm,Security,Lufthansa
EM951,DXB,DFW,2025-03-10 05:00:00,2025-03-10 13:00:00,160,Heavy Rain,Technical Issue,Emirates
EM252,JFK,CDG,2025-01-17 07:00:00,2025-01-17 18:00:00,140,Heavy Rain,Security,Emirates
AM328,LHR,AMS,2025-01-21 21:00:00,2025-01-22 02:00:00,75,Snow,Weather,American Airlines
DE145,CDG,LHR,2025-03-13 00:00:00,2025-03-13 10:00:00,103,Heavy Rain,Technical Issue,Delta
AI115,JFK,LHR,2025-02-04 09:00:00,2025-02-04 20:00:00,23,Fog,Weather,Air France
AI796,ATL,DFW,2025-03-03 10:00:00,2025-03-03 18:00:00,2,Clear,Weather,Air France
LU731,JFK,AMS,2025-02-18 00:00:00,2025-02-18 04:00:00,18,Clear,Weather,Lufthansa
EM514,JFK,DXB,2025-01-27 16:00:00,2025-01-27 18:00:00,8,Clear,Air Traffic,Emirates
UN846,JFK,ORD,2025-01-18 17:00:00,2025-01-19 00:00:00,41,Storm,Air Traffic,United
AM201,DFW,SIN,2025-03-10 10:00:00,2025-03-10 14:00:00,73,Fog,Air Traffic,American Airlines
AM326,CDG,JFK,2025-01-24 06:00:00,2025-01-24 08:00:00,18,Heavy Rain,Technical Issue,American Airlines
LU526,JFK,ATL,2025-03-27 02:00:00,2025-03-27 08:00:00,1,Clear,Technical Issue,Lufthansa
LU363,LHR,AMS,2025-02-24 03:00:00,2025-02-24 07:00:00,50,Storm,Security,Lufthansa
UN100,LAX,DFW,2025-01-16 02:00:00,2025-01-16 10:00:00,0,Clear,No Delay,United
EM644,AMS,ORD,2025-01-07 23:00:00,2025-01-08 05:00:00,17,Clear,Security,Emirates
LU947,SIN,DXB,2025-02-18 00:00:00,2025-02-18 02:00:00,27,Clear,Weather,Lufthansa
DE225,LHR,CDG,2025-02-05 01:00:00,2025-02-05 10:00:00,164,Heavy Rain,Security,Delta
AI934,CDG,DXB,2025-03-25 15:00:00,2025-03-25 20:00:00,3,Clear,Security,Air France
EM672,LAX,DXB,2025-01-18 23:00:00,2025-01-19 07:00:00,117,Storm,Air Traffic,Emirates
AM125,CDG,DFW,2025-03-05 06:00:00,2025-03-05 13:00:00,6,Clear,Technical Issue,American Airlines
AI820,LHR,ORD,2025-01-29 01:00:00,2025-01-29 09:00:00,133,Storm,Technical Issue,Air France
EM432,ORD,LAX,2025-03-27 21:00:00,2025-03-28 03:00:00,116,Heavy Rain,Weather,Emirates
UN646,SIN,AMS,2025-03-16 03:00:00,2025-03-16 14:00:00,112,Storm,Air Traffic,United
AM205,LHR,CDG,2025-02-02 07:00:00,2025-02-02 15:00:00,13,Clear,Crew Issues,American Airlines
LU338,LHR,AMS,2025-01-21 14:00:00,2025-01-22 01:00:00,1,Heavy Rain,Air Traffic,Lufthansa
UN381,JFK,SIN,2025-02-17 07:00:00,2025-02-17 16:00:00,11,Clear,Air Traffic,United
DE241,DFW,LHR,2025-02-10 14:00:00,2025-02-11 01:00:00,89,Heavy Rain,Air Traffic,Delta
UN656,JFK,LAX,2025-02-24 20:00:00,2025-02-25 03:00:00,135,Fog,Air Traffic,United
AM988,LAX,ATL,2025-02-14 18:00:00,2025-02-14 22:00:00,17,Clear,Weather,American Airlines
LU323,ATL,DFW,2025-02-25 06:00:00,2025-02-25 14:00:00,58,Heavy Rain,Weather,Lufthansa
EM245,CDG,SIN,2025-02-14 18:00:00,2025-02-15 02:00:00,65,Storm,Weather,Emirates
EM924,LHR,JFK,2025-03-04 02:00:00,2025-03-04 08:00:00,29,Clear,Weather,Emirates
LU533,DXB,ORD,2025-01-30 23:00:00,2025-01-31 04:00:00,71,Storm,Air Traffic,Lufthansa
EM750,LHR,ATL,2025-03-18 08:00:00,2025-03-18 18:00:00,88,Heavy Rain,Weather,Emirates
LU480,ATL,JFK,2025-01-26 20:00:00,2025-01-27 05:00:00,3,Clear,Weather,Lufthansa
AM474,DXB,SIN,2025-03-12 23:00:00,2025-03-13 04:00:00,21,Clear,Weather,American Airlines
